id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,78659,0,0,310,349,12.5,62.5,0.9930877685546875,0.9754242300987244,0,0,800,800
1,2649,18,0,63,52,62.5,37.5,0.9923328757286072,0.9868766665458679,0,0,800,800
2,3243,535,384,73,71,537.5,412.5,0.9878095984458923,0.9868260025978088,0,0,800,800
3,6499,128,49,92,91,187.5,137.5,0.9877623915672302,0.9851682186126709,0,0,800,800
4,5753,507,687,76,112,562.5,787.5,0.9871726036071777,0.9825772047042847,0,0,800,800
5,19757,562,0,178,156,587.5,37.5,0.9861496686935425,0.9767674803733826,0,0,800,800
6,1803,167,756,79,43,237.5,762.5,0.9815459251403809,0.9824272394180298,0,0,800,800
7,6753,0,707,98,92,37.5,787.5,0.9806369543075562,0.9510956406593323,0,0,800,800
8,12818,357,497,166,165,387.5,637.5,0.976787805557251,0.9712175130844116,0,0,800,800
9,2960,662,743,137,56,662.5,762.5,0.9762327671051025,0.9737976789474487,0,0,800,800
10,2945,662,743,65,56,687.5,762.5,0.9738032817840576,0.9838383793830872,0,0,800,800
11,4765,724,460,75,216,787.5,637.5,0.9717898368835449,0.9714108109474182,0,0,800,800
12,10127,406,497,118,139,412.5,612.5,0.9663369059562683,0.9798671007156372,0,0,800,800
13,386,472,646,18,25,487.5,662.5,0.9656475186347961,0.9871794581413269,0,0,800,800
14,4899,354,121,72,124,412.5,237.5,0.9645194411277771,0.9720096588134766,0,0,800,800
15,5279,712,0,87,85,787.5,37.5,0.9639081358909607,0.9631140232086182,0,0,800,800
16,2661,723,589,76,87,737.5,662.5,0.9637254476547241,0.9744160175323486,0,0,800,800
17,809,471,192,35,29,487.5,212.5,0.9625899791717529,0.9719512462615967,0,0,800,800
18,25220,433,0,195,231,612.5,162.5,0.9619739055633545,0.9571384191513062,0,0,800,800
19,1015,738,775,61,24,762.5,787.5,0.9607524275779724,0.9814814925193787,0,0,800,800
20,2916,288,144,66,82,337.5,187.5,0.9582483768463135,0.9702199697494507,0,0,800,800
21,1910,468,683,53,67,487.5,712.5,0.9579094052314758,0.9539641737937927,0,0,800,800
22,246,8,311,20,14,12.5,312.5,0.9577929377555847,0.9678714871406555,0,0,800,800
23,319,443,474,24,19,462.5,487.5,0.9577601552009583,0.9783950448036194,0,0,800,800
24,513,457,763,19,36,462.5,787.5,0.9576112627983093,0.9903100728988647,0,0,800,800
25,1399,720,713,63,29,762.5,737.5,0.9572734236717224,0.9725351929664612,0,0,800,800
26,651,25,779,53,20,37.5,787.5,0.9551792740821838,0.9742424488067627,0,0,800,800
27,1860,507,771,76,28,562.5,787.5,0.9534710049629211,0.9818859696388245,0,0,800,800
28,1116,243,0,50,26,262.5,12.5,0.952409565448761,0.9742451310157776,0,0,800,800
29,1659,86,0,87,26,162.5,12.5,0.95237797498703,0.9721068143844604,0,0,800,800
30,6265,458,687,125,112,562.5,762.5,0.9519684314727783,0.978985607624054,0,0,800,800
