id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,11756,700,520,99,143,762.5,587.5,1.004465937614441,0.9895057678222656,0,0,800,800
1,3373,303,17,85,67,312.5,62.5,0.9844121932983398,0.9834954142570496,0,0,800,800
2,8487,373,708,138,91,387.5,737.5,0.982403039932251,0.9902684688568115,0,0,800,800
3,3741,0,525,61,120,37.5,587.5,0.9807988405227661,0.9799260497093201,0,0,800,800
4,5527,394,732,117,67,462.5,737.5,0.9792160391807556,0.9817138910293579,0,0,800,800
5,11942,347,532,166,145,437.5,587.5,0.9777839183807373,0.9812432527542114,0,0,800,800
6,2002,0,195,42,59,37.5,212.5,0.9739996790885925,0.9768244624137878,0,0,800,800
7,4049,266,17,122,70,312.5,62.5,0.9739978313446045,0.9746711850166321,0,0,800,800
8,3210,320,644,63,67,337.5,662.5,0.9708461165428162,0.979938268661499,0,0,800,800
9,9147,0,715,149,84,37.5,737.5,0.9696382284164429,0.9823592901229858,0,0,800,800
10,5632,670,716,129,83,737.5,762.5,0.9694679975509644,0.9638869762420654,0,0,800,800
11,421,346,340,19,28,362.5,362.5,0.9640424847602844,0.9812646508216858,0,0,800,800
12,2011,387,465,52,52,387.5,487.5,0.9637608528137207,0.9759331941604614,0,0,800,800
13,6955,411,0,103,105,437.5,62.5,0.963672399520874,0.9796354174613953,0,0,800,800
14,953,777,195,22,53,787.5,237.5,0.9625597596168518,0.9740932583808899,0,0,800,800
15,3425,158,0,87,79,212.5,12.5,0.9614665508270264,0.9704447388648987,0,0,800,800
16,8725,147,485,119,113,162.5,487.5,0.960767388343811,0.9814856648445129,0,0,800,800
17,849,102,269,54,21,137.5,287.5,0.959891140460968,0.9756380319595337,0,0,800,800
18,335,0,511,16,23,12.5,512.5,0.9593803286552429,0.988095223903656,0,0,800,800
19,2333,537,0,77,44,587.5,12.5,0.959044873714447,0.9630252122879028,0,0,800,800
20,4248,411,0,103,45,487.5,37.5,0.9589639902114868,0.980643630027771,0,0,800,800
21,628,580,602,29,34,587.5,612.5,0.9589396119117737,0.9920886158943176,0,0,800,800
22,3005,373,708,118,53,412.5,737.5,0.9585714936256409,0.9669394493103027,0,0,800,800
23,1346,654,732,50,50,687.5,762.5,0.9579958915710449,0.9655929803848267,0,0,800,800
24,1063,567,641,31,52,587.5,662.5,0.9557853937149048,0.9831775426864624,0,0,800,800
25,522,248,442,34,22,262.5,462.5,0.9550978541374207,0.9904761910438538,0,0,800,800
26,534,103,343,25,29,112.5,362.5,0.9549077749252319,0.9851301312446594,0,0,800,800
27,2778,21,388,58,62,62.5,437.5,0.9544750452041626,0.9711846113204956,0,0,800,800
28,557,347,273,21,37,362.5,287.5,0.9538577795028687,0.987500011920929,0,0,800,800
29,37638,0,0,221,253,87.5,87.5,0.9526997804641724,0.963621199131012,0,0,800,800
30,190,34,458,19,11,37.5,462.5,0.9516750574111938,0.9895833134651184,0,0,800,800
31,267,393,184,22,13,412.5,187.5,0.9480990171432495,0.9816176295280457,0,0,800,800
32,883,19,621,54,42,37.5,662.5,0.9472541809082031,0.9808988571166992,0,0,800,800
33,502,258,367,30,27,287.5,387.5,0.9452564716339111,0.9900990128517151,0,0,800,800
34,261,432,356,28,10,437.5,362.5,0.9435250759124756,0.9771863222122192,0,0,800,800
35,2350,663,204,48,82,687.5,262.5,0.9434269666671753,0.9504166841506958,0,0,800,800
36,2344,743,562,51,64,762.5,587.5,0.9432889819145203,0.9730753302574158,0,0,800,800
37,637,480,748,48,26,512.5,762.5,0.9431508779525757,0.9752321839332581,0,0,800,800
38,96,508,683,11,9,512.5,687.5,0.9428023099899292,0.9793814420700073,0,0,800,800
39,172,378,208,16,13,387.5,212.5,0.9427858591079712,0.9884393215179443,0,0,800,800
40,1375,619,631,31,80,637.5,687.5,0.9426546096801758,0.9735714197158813,0,0,800,800
41,232,356,0,20,14,362.5,12.5,0.941738486289978,0.9829059839248657,0,0,800,800
42,344,481,587,20,19,487.5,587.5,0.9410521388053894,0.982758641242981,0,0,800,800
43,150,358,508,16,11,362.5,512.5,0.9408713579177856,0.9866666793823242,0,0,800,800
44,301,71,424,19,22,87.5,437.5,0.9394386410713196,0.9737704992294312,0,0,800,800
45,432,547,384,39,15,562.5,387.5,0.939391553401947,0.965831458568573,0,0,800,800
46,10576,594,282,118,126,637.5,312.5,0.9393544793128967,0.9585837125778198,0,0,800,800
47,203,520,658,23,17,537.5,662.5,0.9392682313919067,0.9803921580314636,0,0,800,800
48,205,670,512,25,9,687.5,512.5,0.9391379356384277,0.9855072498321533,0,0,800,800
49,125,308,335,10,12,312.5,337.5,0.9377386569976807,0.9920634627342224,0,0,800,800
50,2172,166,0,79,32,237.5,12.5,0.9373819231987,0.9629963636398315,0,0,800,800
51,2498,284,396,65,52,337.5,437.5,0.9371891021728516,0.9525117874145508,0,0,800,800
52,337,46,569,21,29,62.5,587.5,0.9371856451034546,0.9766764044761658,0,0,800,800
53,419,619,352,24,25,637.5,362.5,0.9358720183372498,0.9627906680107117,0,0,800,800
54,1169,285,404,46,45,312.5,437.5,0.9355801343917847,0.9629629850387573,0,0,800,800
55,389,483,83,22,24,487.5,87.5,0.9353190064430237,0.9646464586257935,0,0,800,800
56,16179,0,0,86,253,62.5,87.5,0.9349815249443054,0.9663193821907043,0,0,800,800
57,492,665,573,34,27,687.5,587.5,0.9349550008773804,0.9719439148902893,0,0,800,800
58,760,575,769,35,30,587.5,787.5,0.9345831274986267,0.9752925634384155,0,0,800,800
59,182,233,248,13,19,237.5,262.5,0.9326920509338379,0.9726775884628296,0,0,800,800
60,295,186,259,19,23,187.5,262.5,0.9320424795150757,0.9898648858070374,0,0,800,800
61,256,516,606,20,16,537.5,612.5,0.9311458468437195,0.9845559597015381,0,0,800,800
62,701,271,569,26,38,287.5,587.5,0.930789589881897,0.954356849193573,0,0,800,800
63,4100,89,0,77,66,137.5,37.5,0.9295789003372192,0.9610140919685364,0,0,800,800
64,173,611,705,12,15,612.5,712.5,0.9285770654678345,0.9715909361839294,0,0,800,800
65,101,29,679,12,9,37.5,687.5,0.9282698631286621,0.9900990128517151,0,0,800,800
66,182,55,326,16,12,62.5,337.5,0.9277819395065308,0.9836956262588501,0,0,800,800
67,7348,490,0,114,119,512.5,87.5,0.927598774433136,0.9534976482391357,0,0,800,800
68,178,672,531,22,11,687.5,537.5,0.9275499582290649,0.9722222089767456,0,0,800,800
69,110,337,261,11,11,337.5,262.5,0.9263691902160645,0.9821428656578064,0,0,800,800
70,4138,89,0,113,66,112.5,37.5,0.9250197410583496,0.9566752910614014,0,0,800,800
71,74,353,562,10,7,362.5,562.5,0.9236190319061279,1.0,0,0,800,800
72,707,482,169,28,35,487.5,187.5,0.9231004118919373,0.9640387296676636,0,0,800,800
73,1560,166,764,80,35,187.5,787.5,0.9224768280982971,0.9535759091377258,0,0,800,800
74,90,338,262,9,9,337.5,262.5,0.9217982888221741,0.9890109896659851,0,0,800,800
75,135,387,311,13,12,387.5,312.5,0.9212350845336914,0.9779411554336548,0,0,800,800
76,440,66,696,25,28,87.5,712.5,0.9193087816238403,0.9644444584846497,0,0,800,800
77,237,677,202,11,21,687.5,212.5,0.917159378528595,0.9586777091026306,0,0,800,800
78,362,271,730,21,38,287.5,737.5,0.917059600353241,0.9782016277313232,0,0,800,800
79,154,550,650,13,13,562.5,662.5,0.9168068170547485,0.9806451797485352,0,0,800,800
80,168,236,381,14,16,237.5,387.5,0.9153790473937988,0.9704142212867737,0,0,800,800
81,99,359,261,14,7,362.5,262.5,0.9138414859771729,0.9702970385551453,0,0,800,800
82,1496,0,729,28,70,12.5,787.5,0.9134181141853333,0.9618169665336609,0,0,800,800
83,307,153,518,26,23,162.5,537.5,0.9120293259620667,0.9679487347602844,0,0,800,800
84,2203,771,419,28,113,787.5,437.5,0.9115159511566162,0.9526967406272888,0,0,800,800
85,3976,98,728,118,71,137.5,787.5,0.9102668166160583,0.9557957053184509,0,0,800,800
86,72,431,679,7,9,437.5,687.5,0.9099807739257812,1.0,0,0,800,800
87,125,455,412,10,13,462.5,412.5,0.9098666906356812,0.9841269850730896,0,0,800,800
88,10735,503,81,125,118,587.5,187.5,0.9078296422958374,0.97116619348526,0,0,800,800
89,204,305,659,17,14,312.5,662.5,0.9046398401260376,0.9663461446762085,0,0,800,800
90,172,264,502,12,17,262.5,512.5,0.9037014245986938,0.977142870426178,0,0,800,800
91,212,400,128,22,12,412.5,137.5,0.90338134765625,0.9583333134651184,0,0,800,800
92,3129,703,409,85,129,737.5,512.5,0.9017984867095947,0.9563318490982056,0,0,800,800
93,17760,640,520,159,279,787.5,537.5,0.9016759395599365,0.9649258852005005,0,0,800,800
94,1041,197,28,36,52,212.5,37.5,0.9013165235519409,0.9540337920188904,0,0,800,800
95,183,772,683,15,17,787.5,687.5,0.9003416299819946,0.9784946441650391,0,0,800,800
96,355,493,606,43,16,512.5,612.5,0.8994866609573364,0.9551820755004883,0,0,800,800
97,263,433,371,20,20,437.5,387.5,0.8982188701629639,0.9774436354637146,0,0,800,800
98,130,433,378,11,13,437.5,387.5,0.8975127339363098,0.9770992398262024,0,0,800,800
99,551,417,290,33,37,437.5,312.5,0.897487998008728,0.9507908821105957,0,0,800,800
100,469,251,175,35,23,262.5,187.5,0.8967956900596619,0.9622641801834106,0,0,800,800
101,304,785,717,12,29,787.5,737.5,0.8937446475028992,0.9641693830490112,0,0,800,800
102,264,400,120,22,20,412.5,137.5,0.8931771516799927,0.9592592716217041,0,0,800,800
103,162,305,227,19,10,312.5,237.5,0.8917003273963928,0.987730085849762,0,0,800,800
104,533,145,324,18,40,162.5,362.5,0.8901955485343933,0.9524679780006409,0,0,800,800
