id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,3770,590,760,149,39,612.5,762.5,0.9955536723136902,0.9682126045227051,0,0,800,800
1,19319,222,378,165,167,237.5,437.5,0.9942696690559387,0.9855087399482727,0,0,800,800
2,3293,562,501,66,67,612.5,562.5,0.9879544973373413,0.9837104082107544,0,0,800,800
3,1226,82,716,40,37,112.5,737.5,0.9867722392082214,0.9894394874572754,0,0,800,800
4,1893,0,39,35,74,12.5,87.5,0.9864155650138855,0.9832373261451721,0,0,800,800
5,21809,358,108,192,242,387.5,212.5,0.9863758087158203,0.982234537601471,0,0,800,800
6,3895,539,761,214,38,712.5,787.5,0.9853240847587585,0.9801980257034302,0,0,800,800
7,954,551,621,34,31,562.5,637.5,0.9828137755393982,0.9885535836219788,0,0,800,800
8,10948,420,547,132,116,487.5,662.5,0.9813780784606934,0.9797468185424805,0,0,800,800
9,11211,408,380,180,128,462.5,412.5,0.9811133742332458,0.9619788527488708,0,0,800,800
10,9223,701,339,98,172,787.5,437.5,0.9810613393783569,0.9796071648597717,0,0,800,800
11,1037,44,658,34,40,62.5,687.5,0.9806923270225525,0.9856184124946594,0,0,800,800
12,10546,262,9,104,156,262.5,62.5,0.9800107479095459,0.9831782579421997,0,0,800,800
13,3794,0,405,59,100,37.5,462.5,0.9782021045684814,0.9754568934440613,0,0,800,800
14,1300,91,536,49,45,112.5,562.5,0.9732850193977356,0.9787072539329529,0,0,800,800
15,934,0,183,39,27,12.5,187.5,0.9729121327400208,0.9819724559783936,0,0,800,800
16,274,0,154,17,21,12.5,162.5,0.9703955054283142,0.9783393740653992,0,0,800,800
17,33765,526,0,273,216,787.5,187.5,0.9703406095504761,0.9581530690193176,0,0,800,800
18,26181,662,532,137,267,737.5,687.5,0.9662108421325684,0.9505056738853455,0,0,800,800
19,2640,35,530,104,51,87.5,537.5,0.9661808013916016,0.9639673233032227,0,0,800,800
20,4646,106,279,82,106,112.5,337.5,0.9655734896659851,0.970919132232666,0,0,800,800
21,44050,527,0,272,510,662.5,137.5,0.964035153388977,0.9510075449943542,0,0,800,800
22,500,205,322,21,31,212.5,337.5,0.9640092849731445,0.9743083119392395,0,0,800,800
23,1230,0,155,39,55,12.5,162.5,0.9628410339355469,0.9649681448936462,0,0,800,800
24,1887,767,420,32,82,787.5,487.5,0.9625487327575684,0.9821522235870361,0,0,800,800
25,1177,21,0,48,38,62.5,12.5,0.9619301557540894,0.9848229289054871,0,0,800,800
26,727,533,784,54,15,562.5,787.5,0.9594648480415344,0.9890410900115967,0,0,800,800
27,726,0,764,49,35,37.5,787.5,0.9591197967529297,0.9835841059684753,0,0,800,800
28,335,120,49,30,19,137.5,62.5,0.9582077860832214,0.9678362607955933,0,0,800,800
29,27952,0,204,187,301,62.5,337.5,0.9575217962265015,0.9693428874015808,0,0,800,800
30,1049,34,530,58,41,37.5,537.5,0.9568329453468323,0.9707822799682617,0,0,800,800
31,581,103,419,40,23,112.5,437.5,0.9565093517303467,0.9813242554664612,0,0,800,800
32,22770,222,345,360,201,237.5,537.5,0.9564123153686523,0.9742417335510254,0,0,800,800
33,649,260,118,25,45,262.5,137.5,0.9561209678649902,0.975683867931366,0,0,800,800
34,1655,753,0,46,41,787.5,12.5,0.955942690372467,0.9796651005744934,0,0,800,800
35,266,187,400,22,13,187.5,412.5,0.9554170370101929,0.9888059496879578,0,0,800,800
36,288,510,646,13,23,512.5,662.5,0.9535784125328064,0.9828178882598877,0,0,800,800
37,263,400,655,22,17,412.5,662.5,0.9531441926956177,0.9739776849746704,0,0,800,800
38,241,21,708,22,12,37.5,712.5,0.9527517557144165,0.9794238805770874,0,0,800,800
39,1059,773,39,26,63,787.5,87.5,0.9518597722053528,0.9738562107086182,0,0,800,800
40,3215,312,345,69,59,362.5,362.5,0.951809287071228,0.9760074019432068,0,0,800,800
41,461,111,448,39,18,112.5,462.5,0.9512710571289062,0.9764453768730164,0,0,800,800
42,327,680,232,17,34,687.5,237.5,0.9500226974487305,0.9790419340133667,0,0,800,800
43,700,636,547,56,23,662.5,562.5,0.9493718147277832,0.977337121963501,0,0,800,800
44,514,435,695,28,36,437.5,712.5,0.9493627548217773,0.9695237874984741,0,0,800,800
45,554,209,634,24,35,212.5,662.5,0.948211669921875,0.9856887459754944,0,0,800,800
46,2638,680,732,116,67,762.5,787.5,0.9475666284561157,0.9613956809043884,0,0,800,800
47,489,262,270,17,51,262.5,312.5,0.947020411491394,0.9736308455467224,0,0,800,800
48,112,155,736,8,15,162.5,737.5,0.9463315606117249,0.9910714030265808,0,0,800,800
49,315,278,213,18,27,287.5,237.5,0.9459669589996338,0.9873816967010498,0,0,800,800
50,266,132,776,15,23,137.5,787.5,0.9453492760658264,0.9925093650817871,0,0,800,800
51,145,186,259,11,14,187.5,262.5,0.9448397159576416,0.9729729890823364,0,0,800,800
52,3227,0,38,38,172,12.5,112.5,0.9442849159240723,0.9659159779548645,0,0,800,800
53,816,19,32,48,65,37.5,62.5,0.9442419409751892,0.9781553149223328,0,0,800,800
54,111,638,437,11,10,637.5,437.5,0.9439375400543213,0.9909909963607788,0,0,800,800
55,323,172,552,28,20,187.5,562.5,0.9439091682434082,0.9815950989723206,0,0,800,800
56,785,144,621,41,42,162.5,637.5,0.9424920082092285,0.9773299694061279,0,0,800,800
57,190,100,681,17,13,112.5,687.5,0.942398190498352,0.9742268323898315,0,0,800,800
58,4979,51,204,72,93,62.5,237.5,0.9423600435256958,0.9691455960273743,0,0,800,800
59,157,362,585,10,17,362.5,587.5,0.9422186613082886,0.981249988079071,0,0,800,800
60,2358,438,107,45,67,437.5,137.5,0.9406428337097168,0.977339506149292,0,0,800,800
61,117,205,780,9,14,212.5,787.5,0.9406216740608215,0.9830508232116699,0,0,800,800
62,174,177,109,17,15,187.5,112.5,0.9397014379501343,0.9942528605461121,0,0,800,800
63,3114,748,97,51,85,787.5,162.5,0.9395067095756531,0.9588826298713684,0,0,800,800
64,190,229,194,15,19,237.5,212.5,0.9385716915130615,0.9895833134651184,0,0,800,800
65,414,687,331,35,26,712.5,337.5,0.9382892847061157,0.9784172773361206,0,0,800,800
66,774,131,56,49,50,162.5,62.5,0.9379391670227051,0.9682741165161133,0,0,800,800
67,123,636,630,10,12,637.5,637.5,0.9373624324798584,0.9918699264526367,0,0,800,800
68,738,671,265,45,55,712.5,312.5,0.9373160004615784,0.970588207244873,0,0,800,800
69,250,403,589,20,16,412.5,587.5,0.9367517232894897,0.9841269850730896,0,0,800,800
70,940,587,0,69,31,612.5,12.5,0.9362786412239075,0.9634273648262024,0,0,800,800
71,192,247,77,16,13,262.5,87.5,0.9362505078315735,0.9845361113548279,0,0,800,800
72,892,478,384,22,53,487.5,437.5,0.9359782338142395,0.9614537358283997,0,0,800,800
73,321,187,400,22,24,187.5,412.5,0.9358165264129639,0.9634146094322205,0,0,800,800
74,107,178,752,13,8,187.5,762.5,0.9353533387184143,0.9813084006309509,0,0,800,800
75,156,306,555,20,11,312.5,562.5,0.9348691701889038,0.993630588054657,0,0,800,800
76,784,102,756,20,43,112.5,762.5,0.9344123005867004,0.9784809947013855,0,0,800,800
77,310,573,672,15,27,587.5,687.5,0.9343686699867249,0.9713375568389893,0,0,800,800
78,462,757,522,42,19,787.5,537.5,0.9337150454521179,0.9765957593917847,0,0,800,800
79,90,132,133,8,11,137.5,137.5,0.9333186149597168,1.0,0,0,800,800
80,570,574,558,32,39,587.5,587.5,0.9330605268478394,0.9705372452735901,0,0,800,800
81,201,356,646,19,20,362.5,662.5,0.9327495098114014,0.9901477694511414,0,0,800,800
82,164,62,209,11,16,62.5,212.5,0.9321860074996948,0.9757575988769531,0,0,800,800
83,184,114,483,11,17,112.5,487.5,0.9295424818992615,0.9836956262588501,0,0,800,800
