id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,520097,0,0,799,799,762.5,112.5,1.0189628601074219,0.9562745690345764,0,0,800,800
1,4852,193,0,85,86,262.5,12.5,1.0015400648117065,0.9822774529457092,0,0,800,800
2,3754,579,266,70,64,587.5,312.5,0.9997870326042175,0.9931070804595947,0,0,800,800
3,2655,400,171,70,52,462.5,187.5,0.9939815402030945,0.9880194664001465,0,0,800,800
4,8600,46,556,109,120,137.5,612.5,0.9923259615898132,0.9885509610176086,0,0,800,800
5,362,778,177,21,22,787.5,187.5,0.9920914173126221,0.9647696614265442,0,0,800,800
6,4450,664,4,81,72,687.5,62.5,0.9891150593757629,0.9903846383094788,0,0,800,800
7,38375,221,280,234,297,362.5,462.5,0.9870386123657227,0.9776273369789124,0,0,800,800
8,5643,0,127,92,81,37.5,162.5,0.9814543724060059,0.9874889850616455,0,0,800,800
9,2170,324,7,53,59,337.5,37.5,0.9727693796157837,0.9687075018882751,0,0,800,800
10,7065,193,0,184,86,262.5,12.5,0.9722146987915039,0.9756302237510681,0,0,800,800
11,7257,544,678,105,96,637.5,737.5,0.9711735844612122,0.9818528890609741,0,0,800,800
12,409,752,781,29,18,762.5,787.5,0.9694370627403259,0.9805352687835693,0,0,800,800
13,1751,0,13,27,95,12.5,87.5,0.9674680829048157,0.9852272868156433,0,0,800,800
14,2858,759,297,40,102,762.5,337.5,0.9623741507530212,0.988153338432312,0,0,800,800
15,732,778,127,21,72,787.5,187.5,0.9608732461929321,0.9623149633407593,0,0,800,800
16,15831,0,292,145,147,12.5,312.5,0.9571429491043091,0.9845170378684998,0,0,800,800
17,1976,521,200,55,53,562.5,237.5,0.9524511694908142,0.9598413705825806,0,0,800,800
18,300,771,476,20,19,787.5,487.5,0.9521662592887878,0.9900332093238831,0,0,800,800
19,5820,613,557,81,98,687.5,612.5,0.9517355561256409,0.9738805890083313,0,0,800,800
20,20434,543,556,188,227,562.5,762.5,0.9504904747009277,0.9633829593658447,0,0,800,800
21,607,177,766,29,33,187.5,787.5,0.9499119520187378,0.9788618087768555,0,0,800,800
22,243,262,260,10,25,262.5,262.5,0.9469102621078491,0.9677419066429138,0,0,800,800
23,939,41,41,49,38,62.5,62.5,0.9460737109184265,0.973849356174469,0,0,800,800
24,15989,0,148,145,291,137.5,412.5,0.9458229541778564,0.9818159341812134,0,0,800,800
25,804,115,0,31,43,137.5,12.5,0.9455431699752808,0.9706242084503174,0,0,800,800
26,828,168,102,29,54,187.5,112.5,0.9451319575309753,0.973809540271759,0,0,800,800
27,546,186,378,27,31,187.5,387.5,0.9448201656341553,0.9872495532035828,0,0,800,800
28,3525,759,128,40,271,787.5,312.5,0.9440064430236816,0.9681296944618225,0,0,800,800
29,825,489,443,46,67,512.5,462.5,0.942664623260498,0.9747899174690247,0,0,800,800
30,400,697,727,32,16,712.5,737.5,0.9423072338104248,0.9900497794151306,0,0,800,800
31,1516,729,557,70,67,762.5,612.5,0.9421552419662476,0.9579015374183655,0,0,800,800
32,449,446,725,26,26,462.5,737.5,0.940654993057251,0.9735682606697083,0,0,800,800
33,579,713,750,18,49,712.5,787.5,0.9404512643814087,0.976190447807312,0,0,800,800
34,221,410,26,12,20,412.5,37.5,0.940349280834198,0.9822221994400024,0,0,800,800
35,725,594,283,30,28,612.5,287.5,0.9398426413536072,0.96875,0,0,800,800
36,197,361,107,14,21,362.5,112.5,0.9397662281990051,0.9898989796638489,0,0,800,800
37,1780,595,7,50,42,637.5,12.5,0.939488410949707,0.9706696271896362,0,0,800,800
38,567,158,350,50,15,187.5,362.5,0.9394422173500061,0.9842932224273682,0,0,800,800
39,125,181,515,12,10,187.5,512.5,0.9389150738716125,0.9920634627342224,0,0,800,800
40,838,128,628,47,35,162.5,637.5,0.9389135837554932,0.9753521084785461,0,0,800,800
41,120,755,257,9,14,762.5,262.5,0.9373111724853516,1.0,0,0,800,800
42,115,455,535,8,15,462.5,537.5,0.9370750188827515,0.9739130139350891,0,0,800,800
43,113,224,680,14,11,237.5,687.5,0.9361303448677063,0.9824561476707458,0,0,800,800
44,192,361,635,9,23,362.5,637.5,0.9352889060974121,0.984375,0,0,800,800
45,101,608,433,11,10,612.5,437.5,0.9346340894699097,1.0,0,0,800,800
46,404,120,708,36,19,137.5,712.5,0.9345215559005737,0.9588377475738525,0,0,800,800
47,395,265,776,19,23,287.5,787.5,0.9344391226768494,0.9726368188858032,0,0,800,800
48,492,515,751,28,26,537.5,762.5,0.934088945388794,0.9838709831237793,0,0,800,800
49,123,384,59,7,18,387.5,62.5,0.9340863227844238,0.9919354915618896,0,0,800,800
50,124,455,778,8,17,462.5,787.5,0.9337323904037476,0.9838709831237793,0,0,800,800
51,224,402,495,13,29,412.5,512.5,0.933726966381073,0.9822221994400024,0,0,800,800
52,259,46,456,15,22,62.5,462.5,0.9334477782249451,0.9770992398262024,0,0,800,800
53,117,628,503,10,13,637.5,512.5,0.9334356784820557,0.9830508232116699,0,0,800,800
54,903,7,623,25,64,12.5,687.5,0.9334131479263306,0.9692307710647583,0,0,800,800
55,122,76,482,12,12,87.5,487.5,0.9331655502319336,0.9918032884597778,0,0,800,800
56,952,0,127,41,37,12.5,137.5,0.9329395294189453,0.9570112824440002,0,0,800,800
57,1347,497,726,54,52,512.5,762.5,0.9328699111938477,0.9528301954269409,0,0,800,800
58,315,140,481,35,18,162.5,487.5,0.9326857328414917,0.9534161686897278,0,0,800,800
59,147,539,403,10,20,537.5,412.5,0.9308459162712097,0.9932432174682617,0,0,800,800
60,100,511,713,8,12,512.5,712.5,0.9290237426757812,0.9900000095367432,0,0,800,800
61,124,236,576,5,21,237.5,587.5,0.9286673069000244,0.9919999837875366,0,0,800,800
62,269,251,115,21,16,262.5,112.5,0.9286375045776367,0.9780219793319702,0,0,800,800
63,193,582,401,15,21,587.5,412.5,0.9285266399383545,0.9846153855323792,0,0,800,800
64,406,268,624,27,39,287.5,662.5,0.927720308303833,0.9733009934425354,0,0,800,800
65,102,581,430,9,13,587.5,437.5,0.9266089200973511,0.9902912378311157,0,0,800,800
66,76,379,731,7,11,387.5,737.5,0.9261946082115173,0.9740259647369385,0,0,800,800
67,91,734,657,7,13,737.5,662.5,0.9252747297286987,1.0,0,0,800,800
68,622,80,113,24,37,87.5,137.5,0.9245878458023071,0.9588607549667358,0,0,800,800
69,167,181,671,13,19,187.5,687.5,0.9240447878837585,0.9821428656578064,0,0,800,800
70,137,481,786,10,13,487.5,787.5,0.9239859580993652,0.985401451587677,0,0,800,800
71,689,665,174,30,51,687.5,212.5,0.9238501787185669,0.9559032917022705,0,0,800,800
72,159,353,754,8,22,362.5,762.5,0.9238057732582092,0.9570552110671997,0,0,800,800
73,351,788,127,11,38,787.5,162.5,0.9233696460723877,0.9775910377502441,0,0,800,800
74,152,336,713,9,19,337.5,712.5,0.9226315021514893,0.9870129823684692,0,0,800,800
75,1216,410,0,43,34,437.5,12.5,0.922277569770813,0.9576677083969116,0,0,800,800
76,173,689,356,13,15,687.5,362.5,0.9221048355102539,0.9655172228813171,0,0,800,800
77,238,236,277,20,18,237.5,287.5,0.9217103123664856,0.9708333611488342,0,0,800,800
