id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,24953,322,509,186,238,462.5,587.5,1.0113112926483154,0.9766834378242493,0,0,800,800
1,12361,673,520,126,173,787.5,662.5,0.9974608421325684,0.9875472187995911,0,0,800,800
2,61982,0,0,385,298,212.5,12.5,0.9973236322402954,0.9593915343284607,0,0,800,800
3,2691,589,742,57,57,612.5,787.5,0.995175302028656,0.9826695919036865,0,0,800,800
4,2168,460,0,46,66,462.5,37.5,0.9919249415397644,0.9876146912574768,0,0,800,800
5,3625,544,742,102,57,637.5,787.5,0.9898972511291504,0.9906670451164246,0,0,800,800
6,7836,603,270,95,119,612.5,312.5,0.9891125559806824,0.9806696176528931,0,0,800,800
7,2678,0,43,40,74,12.5,62.5,0.9886519312858582,0.9918215870857239,0,0,800,800
8,1798,712,772,87,27,762.5,787.5,0.9875343441963196,0.9779735803604126,0,0,800,800
9,64097,487,0,312,331,637.5,112.5,0.9827641248703003,0.9632558226585388,0,0,800,800
10,12141,42,392,189,122,187.5,437.5,0.9780595302581787,0.9729905128479004,0,0,800,800
11,1570,626,146,72,50,637.5,162.5,0.9775529503822327,0.9810725450515747,0,0,800,800
12,3729,0,220,74,83,37.5,237.5,0.9724482893943787,0.9735169410705566,0,0,800,800
13,756,416,406,24,40,437.5,412.5,0.9723436236381531,0.9765012860298157,0,0,800,800
14,24935,323,186,186,561,362.5,737.5,0.969028115272522,0.977342963218689,0,0,800,800
15,2073,41,402,66,50,87.5,437.5,0.9685240387916565,0.9789875745773315,0,0,800,800
16,7600,496,287,88,126,537.5,387.5,0.9677846431732178,0.9715842604637146,0,0,800,800
17,871,544,770,43,29,587.5,787.5,0.9663622975349426,0.9593679308891296,0,0,800,800
18,667,72,730,28,42,87.5,762.5,0.9655851721763611,0.9776452779769897,0,0,800,800
19,3019,200,618,66,64,212.5,637.5,0.9652140736579895,0.9725490212440491,0,0,800,800
20,2412,0,521,26,135,12.5,562.5,0.9647215604782104,0.9835863709449768,0,0,800,800
21,1573,64,755,67,44,87.5,787.5,0.9645475745201111,0.9829867482185364,0,0,800,800
22,6055,673,601,126,92,762.5,637.5,0.9644357562065125,0.9708088636398315,0,0,800,800
23,16885,477,287,128,243,562.5,387.5,0.9636820554733276,0.9615898132324219,0,0,800,800
24,849,12,517,33,38,12.5,537.5,0.9635273218154907,0.9824355840682983,0,0,800,800
25,768,749,410,38,33,762.5,437.5,0.9632099270820618,0.9806201457977295,0,0,800,800
26,2528,540,0,60,53,587.5,12.5,0.9618817567825317,0.9777256846427917,0,0,800,800
27,1053,688,748,58,33,712.5,762.5,0.9615444540977478,0.9775280952453613,0,0,800,800
28,332,711,553,18,20,712.5,562.5,0.9606031179428101,0.9791044592857361,0,0,800,800
29,982,737,482,51,47,787.5,487.5,0.9597111940383911,0.9888776540756226,0,0,800,800
30,563,627,424,29,32,637.5,437.5,0.9594203233718872,0.982300877571106,0,0,800,800
31,8857,476,408,130,123,512.5,462.5,0.9586943984031677,0.9626427292823792,0,0,800,800
32,1870,272,85,48,49,312.5,87.5,0.9586101174354553,0.967995822429657,0,0,800,800
33,567,510,749,30,28,537.5,762.5,0.9580501914024353,0.9894551634788513,0,0,800,800
34,64533,488,0,311,671,712.5,87.5,0.9579559564590454,0.9595922827720642,0,0,800,800
35,1161,164,166,45,37,187.5,187.5,0.957789957523346,0.9778345823287964,0,0,800,800
36,459,14,659,30,32,37.5,687.5,0.954923152923584,0.9934782385826111,0,0,800,800
37,19492,144,373,220,232,237.5,587.5,0.9537007808685303,0.9623875021934509,0,0,800,800
38,8077,602,269,97,176,662.5,362.5,0.9534488916397095,0.9632618427276611,0,0,800,800
39,5362,144,391,87,101,162.5,437.5,0.9529027342796326,0.9551912546157837,0,0,800,800
40,507,709,0,24,28,712.5,12.5,0.9524711966514587,0.9824561476707458,0,0,800,800
41,448,703,451,21,37,712.5,462.5,0.9504371881484985,0.9780219793319702,0,0,800,800
42,608,561,606,39,22,587.5,612.5,0.9501968622207642,0.9901800155639648,0,0,800,800
43,185,193,205,19,10,212.5,212.5,0.9499472975730896,0.9893048405647278,0,0,800,800
44,8788,372,179,125,148,412.5,287.5,0.9463849067687988,0.9678611159324646,0,0,800,800
45,6144,729,521,70,116,787.5,562.5,0.9461385011672974,0.9803162217140198,0,0,800,800
46,370,34,371,28,17,37.5,387.5,0.9459587931632996,0.9736147522926331,0,0,800,800
47,178,535,627,13,15,537.5,637.5,0.9455812573432922,0.9887640476226807,0,0,800,800
48,146,139,333,12,14,137.5,337.5,0.9439413547515869,0.9931972622871399,0,0,800,800
49,397,56,714,19,28,62.5,737.5,0.9431384801864624,0.9825870394706726,0,0,800,800
50,524,702,408,35,30,712.5,437.5,0.9421485662460327,0.9849056601524353,0,0,800,800
51,6919,263,244,127,110,362.5,337.5,0.9419842958450317,0.9677648544311523,0,0,800,800
52,355,180,282,26,22,187.5,287.5,0.9419306516647339,0.9859550595283508,0,0,800,800
53,205,651,564,15,15,662.5,562.5,0.9418971538543701,0.9807692170143127,0,0,800,800
54,474,209,168,43,24,237.5,187.5,0.941818356513977,0.9728600978851318,0,0,800,800
55,302,395,128,22,19,412.5,137.5,0.9413121938705444,0.9835526347160339,0,0,800,800
56,420,103,237,24,29,112.5,262.5,0.9402961730957031,0.976580798625946,0,0,800,800
57,658,34,371,28,35,37.5,387.5,0.9392877817153931,0.9654654860496521,0,0,800,800
58,29839,0,8,167,294,12.5,137.5,0.9391474723815918,0.9684591293334961,0,0,800,800
59,90,186,329,8,11,187.5,337.5,0.9388883113861084,0.9780219793319702,0,0,800,800
60,176,577,374,13,17,587.5,387.5,0.9366257786750793,0.9722222089767456,0,0,800,800
61,145,81,686,13,11,87.5,687.5,0.9361090660095215,0.9931034445762634,0,0,800,800
62,140,387,59,11,13,387.5,62.5,0.935222864151001,0.98591548204422,0,0,800,800
63,126,737,332,13,10,737.5,337.5,0.9344950914382935,0.9763779640197754,0,0,800,800
64,102,534,577,10,11,537.5,587.5,0.933429479598999,0.9901960492134094,0,0,800,800
65,2328,0,756,131,43,87.5,787.5,0.9327495098114014,0.9642255902290344,0,0,800,800
66,355,159,212,34,12,187.5,212.5,0.9313561916351318,0.9806094169616699,0,0,800,800
67,22137,90,577,233,222,112.5,662.5,0.9312601089477539,0.9522197842597961,0,0,800,800
68,227,349,5,22,14,362.5,12.5,0.9310499429702759,0.9737991094589233,0,0,800,800
