id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,7426,0,704,139,95,12.5,787.5,0.9951653480529785,0.9813159108161926,0,0,800,800
1,13349,697,498,102,172,737.5,537.5,0.9935949444770813,0.9823935627937317,0,0,800,800
2,5056,650,43,69,88,712.5,62.5,0.9905540347099304,0.9835326671600342,0,0,800,800
3,3248,434,0,85,55,487.5,37.5,0.990325391292572,0.9717925190925598,0,0,800,800
4,2555,286,49,60,53,337.5,87.5,0.9900920987129211,0.9895064234733582,0,0,800,800
5,4515,525,0,71,133,537.5,112.5,0.9845014214515686,0.9745892882347107,0,0,800,800
6,10628,351,695,188,104,437.5,787.5,0.9823412895202637,0.9796698689460754,0,0,800,800
7,2687,29,395,113,71,112.5,412.5,0.9820631742477417,0.9645208716392517,0,0,800,800
8,3196,0,542,54,71,37.5,612.5,0.9812873005867004,0.9903426766395569,0,0,800,800
9,8743,523,554,157,93,612.5,587.5,0.9784046411514282,0.9747035503387451,0,0,800,800
10,43916,0,0,209,300,162.5,62.5,0.9782117605209351,0.962448239326477,0,0,800,800
11,4498,84,0,80,74,162.5,37.5,0.9778814911842346,0.9714787006378174,0,0,800,800
12,469,0,627,23,32,12.5,637.5,0.9757036566734314,0.9915074110031128,0,0,800,800
13,991,297,399,46,39,312.5,412.5,0.9747510552406311,0.9800199866294861,0,0,800,800
14,13018,382,0,177,134,537.5,62.5,0.9743625521659851,0.9819634556770325,0,0,800,800
15,7678,321,589,125,118,437.5,637.5,0.9718261361122131,0.9658086895942688,0,0,800,800
16,43009,101,438,220,361,137.5,687.5,0.9713455438613892,0.9665235877037048,0,0,800,800
17,1642,210,0,46,42,212.5,12.5,0.9701018929481506,0.9742051362991333,0,0,800,800
18,3692,0,541,54,117,37.5,612.5,0.9673402309417725,0.9754666686058044,0,0,800,800
19,1081,100,254,53,34,137.5,287.5,0.9665725231170654,0.9808394312858582,0,0,800,800
20,108692,383,0,416,416,587.5,212.5,0.9651284217834473,0.9711246490478516,0,0,800,800
21,2711,84,395,58,71,87.5,412.5,0.9648534655570984,0.9659667015075684,0,0,800,800
