id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,4524,67,624,92,64,137.5,637.5,0.9955440163612366,0.989874541759491,0,0,800,800
1,2093,692,463,53,52,712.5,487.5,0.9949408173561096,0.9895287752151489,0,0,800,800
2,1633,434,361,61,44,462.5,362.5,0.9875990748405457,0.9878493547439575,0,0,800,800
3,6558,501,545,108,95,537.5,612.5,0.9871376156806946,0.985625684261322,0,0,800,800
4,3120,0,384,53,90,37.5,462.5,0.9863991737365723,0.9740506410598755,0,0,800,800
5,4504,527,765,189,34,637.5,787.5,0.9859347343444824,0.9837111830711365,0,0,800,800
6,40037,527,0,272,211,737.5,37.5,0.9859296083450317,0.9758654832839966,0,0,800,800
7,3565,137,748,87,51,212.5,787.5,0.9849742650985718,0.9868898391723633,0,0,800,800
8,8881,363,141,179,92,387.5,187.5,0.9848546981811523,0.9777233004570007,0,0,800,800
9,788,0,138,30,36,12.5,162.5,0.9820199608802795,0.9911616444587708,0,0,800,800
10,9738,132,0,126,120,162.5,62.5,0.9767979383468628,0.9809746742248535,0,0,800,800
11,2493,504,270,68,64,562.5,312.5,0.9738734364509583,0.9789766073226929,0,0,800,800
12,2571,47,503,52,74,87.5,562.5,0.9725140929222107,0.9788135886192322,0,0,800,800
13,3464,201,416,57,88,237.5,487.5,0.9706634879112244,0.9763801693916321,0,0,800,800
14,1513,524,0,115,23,587.5,12.5,0.9698741436004639,0.9758169651031494,0,0,800,800
15,16911,168,505,239,172,237.5,562.5,0.9683274030685425,0.9691616892814636,0,0,800,800
16,1618,0,769,62,30,37.5,787.5,0.9668163061141968,0.9901659488677979,0,0,800,800
17,429,719,424,28,20,737.5,437.5,0.9662531018257141,0.9883449673652649,0,0,800,800
18,795,2,572,37,27,37.5,587.5,0.9638766646385193,0.9862328171730042,0,0,800,800
19,28800,201,392,275,177,387.5,437.5,0.9633123278617859,0.9822418093681335,0,0,800,800
20,885,481,65,36,46,487.5,112.5,0.9594393968582153,0.9842519760131836,0,0,800,800
21,379,218,377,20,22,237.5,387.5,0.9581316709518433,0.9686684012413025,0,0,800,800
22,1323,0,39,30,135,12.5,162.5,0.957729697227478,0.9600591659545898,0,0,800,800
23,181,687,353,15,15,687.5,362.5,0.9558573961257935,0.9619565010070801,0,0,800,800
24,278,769,527,17,17,787.5,537.5,0.9552833437919617,0.9892473220825195,0,0,800,800
25,623,425,76,49,40,462.5,87.5,0.955098032951355,0.9840764403343201,0,0,800,800
26,463,77,486,35,17,112.5,487.5,0.9530905485153198,0.9849785566329956,0,0,800,800
27,1162,477,743,58,40,487.5,762.5,0.950965166091919,0.9787595868110657,0,0,800,800
28,840,91,749,33,41,112.5,762.5,0.9507929682731628,0.977647066116333,0,0,800,800
29,1039,763,103,36,38,787.5,112.5,0.950347900390625,0.973358690738678,0,0,800,800
30,188,87,705,15,15,87.5,712.5,0.9492635726928711,0.9788359999656677,0,0,800,800
31,427,594,658,28,20,612.5,662.5,0.9490368366241455,0.9767981171607971,0,0,800,800
32,340,135,101,19,24,137.5,112.5,0.9479541778564453,0.9882698059082031,0,0,800,800
33,170,146,533,15,11,162.5,537.5,0.9467945098876953,0.9823529124259949,0,0,800,800
34,902,287,529,38,35,312.5,537.5,0.9453670978546143,0.9737130403518677,0,0,800,800
35,588,623,438,18,50,637.5,437.5,0.9451902508735657,0.9781879186630249,0,0,800,800
36,358,139,505,24,23,162.5,512.5,0.9451131820678711,0.9835164546966553,0,0,800,800
37,439,10,454,28,21,12.5,462.5,0.9428877234458923,0.9555555582046509,0,0,800,800
38,172,111,500,11,18,112.5,512.5,0.9424954056739807,0.977011501789093,0,0,800,800
39,167,676,627,11,17,687.5,637.5,0.9421964883804321,0.976190447807312,0,0,800,800
40,393,27,212,29,18,37.5,212.5,0.9418107867240906,0.979899525642395,0,0,800,800
41,95,714,533,8,11,712.5,537.5,0.9417679309844971,0.9894737005233765,0,0,800,800
