id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,3609,442,16,92,76,487.5,37.5,0.9978991746902466,0.986762285232544,0,0,800,800
1,2165,727,612,48,61,762.5,612.5,0.9943530559539795,0.9871677160263062,0,0,800,800
2,7670,16,45,85,117,87.5,112.5,0.9896670579910278,0.983979344367981,0,0,800,800
3,402603,0,0,799,799,637.5,612.5,0.9882880449295044,0.9524672031402588,0,0,800,800
4,50321,0,0,323,314,137.5,37.5,0.9815250635147095,0.9620203971862793,0,0,800,800
5,2288,641,611,134,62,762.5,662.5,0.9792276620864868,0.9686425924301147,0,0,800,800
6,34845,614,8,185,374,737.5,262.5,0.9771900177001953,0.978226900100708,0,0,800,800
7,15327,147,347,167,193,287.5,462.5,0.9763723015785217,0.9737045764923096,0,0,800,800
8,769,406,755,25,36,412.5,762.5,0.9751648306846619,0.9896373152732849,0,0,800,800
9,52073,0,0,345,514,237.5,137.5,0.9742616415023804,0.9730902910232544,0,0,800,800
10,7854,239,645,89,134,262.5,737.5,0.9738646745681763,0.9872168302536011,0,0,800,800
11,4698,442,0,136,92,512.5,87.5,0.9708226919174194,0.975584089756012,0,0,800,800
12,2281,243,645,50,57,262.5,662.5,0.9676513075828552,0.9628990292549133,0,0,800,800
13,281,779,0,20,16,787.5,12.5,0.9673669934272766,0.9929078221321106,0,0,800,800
14,496,25,545,29,21,37.5,562.5,0.9670968651771545,0.991983950138092,0,0,800,800
15,1607,296,97,50,36,312.5,112.5,0.9645114541053772,0.9845296740531921,0,0,800,800
16,28151,381,393,242,215,537.5,487.5,0.9636054039001465,0.9754230976104736,0,0,800,800
17,693,728,725,29,28,737.5,737.5,0.9635502099990845,0.984240710735321,0,0,800,800
18,36295,48,563,280,236,187.5,737.5,0.9632291793823242,0.9699988961219788,0,0,800,800
19,1066,535,0,43,38,562.5,12.5,0.9630010724067688,0.9859943985939026,0,0,800,800
20,336,600,605,20,20,612.5,612.5,0.9615940451622009,0.9910714030265808,0,0,800,800
21,740,744,406,45,25,762.5,412.5,0.959557831287384,0.9812080264091492,0,0,800,800
22,554,603,673,25,33,612.5,687.5,0.9568189978599548,0.9820788502693176,0,0,800,800
23,732,9,587,39,29,12.5,612.5,0.9566400647163391,0.9783197641372681,0,0,800,800
24,1129,752,522,47,44,787.5,562.5,0.9556779265403748,0.9694856405258179,0,0,800,800
25,38054,305,154,360,207,512.5,237.5,0.9554703235626221,0.9509935975074768,0,0,800,800
26,732,457,681,46,26,462.5,687.5,0.9539525508880615,0.9651941061019897,0,0,800,800
27,389,531,787,34,12,537.5,787.5,0.9529221653938293,0.9821882843971252,0,0,800,800
28,468,719,481,27,30,737.5,487.5,0.9518386721611023,0.9893842935562134,0,0,800,800
29,244,521,672,18,17,537.5,687.5,0.9499921798706055,0.9918367266654968,0,0,800,800
30,344,468,624,19,28,487.5,637.5,0.949751079082489,0.9884058237075806,0,0,800,800
31,1000,640,649,43,35,662.5,662.5,0.948937714099884,0.9735293984413147,0,0,800,800
32,810,580,660,48,45,587.5,662.5,0.947878360748291,0.9612590670585632,0,0,800,800
33,505,685,755,42,18,712.5,762.5,0.9456315636634827,0.9823182821273804,0,0,800,800
34,299,33,374,28,13,37.5,387.5,0.9441475868225098,0.9900332093238831,0,0,800,800
35,5337,239,691,88,88,262.5,737.5,0.9405404329299927,0.9595141410827637,0,0,800,800
36,143,279,83,19,8,287.5,87.5,0.9390369653701782,0.9722222089767456,0,0,800,800
37,186,727,0,19,15,737.5,12.5,0.9388684630393982,0.9893617033958435,0,0,800,800
38,17454,117,0,173,139,162.5,12.5,0.9387088418006897,0.9535704255104065,0,0,800,800
39,286,309,455,11,26,312.5,462.5,0.9387067556381226,0.9688581228256226,0,0,800,800
40,170,780,469,10,18,787.5,487.5,0.9384568929672241,0.9823529124259949,0,0,800,800
41,396,430,350,25,32,437.5,362.5,0.9383431673049927,0.9849246144294739,0,0,800,800
42,384,457,687,22,20,462.5,687.5,0.9379481077194214,0.9818652868270874,0,0,800,800
43,98,311,277,8,11,312.5,287.5,0.9371965527534485,0.9800000190734863,0,0,800,800
44,130,155,226,12,13,162.5,237.5,0.9353166818618774,0.9548872113227844,0,0,800,800
45,97,11,636,8,11,12.5,637.5,0.9340416193008423,1.0,0,0,800,800
46,127,111,239,14,11,112.5,237.5,0.9332698583602905,0.9921875,0,0,800,800
47,1177,0,553,48,63,12.5,612.5,0.9332355260848999,0.958053708076477,0,0,800,800
48,417,773,509,26,26,787.5,512.5,0.9330670237541199,0.9622641801834106,0,0,800,800
49,350,29,0,27,13,37.5,12.5,0.9328029751777649,0.9774647951126099,0,0,800,800
50,224,5,570,14,19,12.5,587.5,0.931800901889801,0.9955357313156128,0,0,800,800
51,262,308,396,14,22,312.5,412.5,0.931540846824646,0.9848484992980957,0,0,800,800
52,290,383,444,19,24,387.5,462.5,0.9315284490585327,0.9692832827568054,0,0,800,800
53,9873,726,8,73,177,787.5,62.5,0.9312776923179626,0.9538094997406006,0,0,800,800
54,1047,5,569,43,47,12.5,587.5,0.9300922155380249,0.9515377283096313,0,0,800,800
55,3585,148,562,79,67,212.5,587.5,0.9296882748603821,0.9523550271987915,0,0,800,800
56,149,186,310,17,10,187.5,312.5,0.9292307496070862,1.0,0,0,800,800
57,478,632,753,41,18,662.5,762.5,0.9285193085670471,0.977225661277771,0,0,800,800
58,277,159,211,32,9,187.5,212.5,0.927998423576355,0.9856114983558655,0,0,800,800
59,210,784,774,15,20,787.5,787.5,0.9264488816261292,0.9811320900917053,0,0,800,800
60,329,48,333,32,15,62.5,337.5,0.9239673614501953,0.9642857313156128,0,0,800,800
61,319,676,50,22,30,687.5,62.5,0.9229004383087158,0.9752321839332581,0,0,800,800
62,321,607,283,19,24,612.5,287.5,0.9211697578430176,0.9662576913833618,0,0,800,800
63,378,308,454,14,31,312.5,487.5,0.9198150038719177,0.9661458134651184,0,0,800,800
64,225,580,659,16,19,587.5,662.5,0.9173187017440796,0.969298243522644,0,0,800,800
65,68,183,161,8,8,187.5,162.5,0.9172064065933228,0.9571428298950195,0,0,800,800
66,336,769,690,28,26,787.5,712.5,0.9165198802947998,0.9560117125511169,0,0,800,800
67,58,14,408,7,8,12.5,412.5,0.9164748191833496,1.0,0,0,800,800
68,723,581,371,48,22,612.5,387.5,0.9164268374443054,0.9648648500442505,0,0,800,800
69,188,607,210,16,15,612.5,212.5,0.9154297113418579,0.9739583134651184,0,0,800,800
70,196,776,468,14,33,787.5,487.5,0.9152837991714478,0.9601989984512329,0,0,800,800
71,140,713,381,10,15,712.5,387.5,0.9150329828262329,0.9716312289237976,0,0,800,800
72,6592,0,190,95,126,12.5,212.5,0.9149805307388306,0.9505844116210938,0,0,800,800
73,478,273,328,23,30,287.5,337.5,0.914314866065979,0.9545454382896423,0,0,800,800
74,99,275,633,11,9,287.5,637.5,0.91367506980896,0.9900000095367432,0,0,800,800
75,1272,571,362,86,31,612.5,387.5,0.913349986076355,0.960030734539032,0,0,800,800
76,124,152,136,11,14,162.5,137.5,0.9115457534790039,0.9841269850730896,0,0,800,800
77,31126,0,0,140,315,12.5,62.5,0.9114112257957458,0.9541497826576233,0,0,800,800
78,59,289,205,5,10,287.5,212.5,0.9111731052398682,0.9508196711540222,0,0,800,800
79,44,15,409,6,6,12.5,412.5,0.9094547629356384,0.9555555582046509,0,0,800,800
80,110,105,509,13,10,112.5,512.5,0.9070143103599548,0.9639639854431152,0,0,800,800
81,1455,640,649,44,62,662.5,662.5,0.9069260358810425,0.9538461565971375,0,0,800,800
82,445,578,721,32,20,587.5,737.5,0.9067581295967102,0.9843400716781616,0,0,800,800
83,4358,136,740,113,59,162.5,762.5,0.906500518321991,0.9666215777397156,0,0,800,800
84,245,330,34,29,14,337.5,37.5,0.9062840938568115,0.9677419066429138,0,0,800,800
85,78,185,254,9,8,187.5,262.5,0.9041324853897095,0.9871794581413269,0,0,800,800
86,109,388,158,12,10,387.5,162.5,0.9031821489334106,0.9819819927215576,0,0,800,800
87,36457,48,388,280,411,137.5,762.5,0.8984122276306152,0.951556384563446,0,0,800,800
88,72,135,561,9,8,137.5,562.5,0.8917844891548157,0.9861111044883728,0,0,800,800
89,279,475,681,28,17,487.5,687.5,0.8900888562202454,0.9507042169570923,0,0,800,800
90,72,288,336,8,8,287.5,337.5,0.8887719511985779,1.0,0,0,800,800
91,252,623,468,13,23,637.5,487.5,0.8870882987976074,0.97265625,0,0,800,800
