id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,14312,250,4,136,180,312.5,162.5,1.015095591545105,0.9835758805274963,0,0,800,800
1,6491,722,372,77,132,762.5,487.5,0.99383944272995,0.9853031039237976,0,0,800,800
2,31397,543,0,230,201,587.5,112.5,0.9882614612579346,0.9843478202819824,0,0,800,800
3,19098,338,189,186,185,437.5,212.5,0.9840700626373291,0.983528196811676,0,0,800,800
4,1146,22,0,49,40,62.5,37.5,0.9821649193763733,0.9869791865348816,0,0,800,800
5,6000,735,510,64,127,762.5,537.5,0.9816579818725586,0.9785726070404053,0,0,800,800
6,1914,625,390,55,45,662.5,412.5,0.9809173345565796,0.9838877320289612,0,0,800,800
7,21790,0,262,132,240,37.5,437.5,0.9801734685897827,0.9659953117370605,0,0,800,800
8,26869,338,70,186,304,412.5,337.5,0.9792591333389282,0.9774618744850159,0,0,800,800
9,823,102,752,20,47,112.5,762.5,0.977082371711731,0.984337329864502,0,0,800,800
10,18392,262,351,137,197,362.5,487.5,0.9738335609436035,0.9816820025444031,0,0,800,800
11,6103,250,4,111,97,262.5,87.5,0.9730055928230286,0.9707498550415039,0,0,800,800
12,2220,0,38,36,79,12.5,87.5,0.9729604721069336,0.9879194498062134,0,0,800,800
13,519,179,404,37,19,187.5,412.5,0.9729470014572144,0.9753320813179016,0,0,800,800
14,11149,541,460,121,145,587.5,462.5,0.9728282690048218,0.9842386245727539,0,0,800,800
15,960,780,44,19,73,787.5,87.5,0.9714949131011963,0.9824742078781128,0,0,800,800
16,25433,589,508,210,291,762.5,687.5,0.9712355136871338,0.9500462412834167,0,0,800,800
17,7471,722,44,77,460,762.5,437.5,0.9681330919265747,0.9836739897727966,0,0,800,800
18,2247,579,275,58,46,612.5,287.5,0.9664459228515625,0.9732221364974976,0,0,800,800
19,25707,589,117,210,682,737.5,762.5,0.9663171768188477,0.9664134979248047,0,0,800,800
20,6680,532,744,221,55,612.5,787.5,0.9661095142364502,0.9699292182922363,0,0,800,800
21,1563,431,15,47,41,437.5,37.5,0.9658749103546143,0.9758883118629456,0,0,800,800
22,492,206,328,20,32,212.5,337.5,0.9646320939064026,0.9797979593276978,0,0,800,800
23,943,678,327,49,33,712.5,337.5,0.9606233835220337,0.9821802973747253,0,0,800,800
