id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,4574,103,703,84,71,162.5,762.5,1.0009095668792725,0.9910772442817688,0,0,800,800
1,12736,0,320,176,107,87.5,362.5,1.0002516508102417,0.9882940649986267,0,0,800,800
2,4453,333,0,84,71,387.5,62.5,0.9993202090263367,0.9895182847976685,0,0,800,800
3,4488,447,381,95,65,462.5,412.5,0.9960560202598572,0.9865074157714844,0,0,800,800
4,4628,192,6,78,73,262.5,37.5,0.9939281344413757,0.9807609915733337,0,0,800,800
5,4306,54,599,108,62,162.5,612.5,0.9939230680465698,0.9829728603363037,0,0,800,800
6,2600,528,31,59,57,537.5,62.5,0.9915297627449036,0.9877769351005554,0,0,800,800
7,9399,0,0,125,135,62.5,112.5,0.9865541458129883,0.9713149070739746,0,0,800,800
8,13321,267,318,153,143,362.5,412.5,0.9862653017044067,0.9842261672019958,0,0,800,800
9,6037,0,51,125,84,37.5,62.5,0.9859450459480286,0.9799967408180237,0,0,800,800
10,482,784,50,15,40,787.5,62.5,0.9855876564979553,0.9896265268325806,0,0,800,800
11,4033,623,572,81,72,687.5,612.5,0.9847317934036255,0.9823052287101746,0,0,800,800
12,1860,350,127,48,45,387.5,137.5,0.9844010472297668,0.9866666793823242,0,0,800,800
13,1425,652,203,46,41,662.5,237.5,0.9776129126548767,0.988153338432312,0,0,800,800
14,17782,268,318,274,143,312.5,387.5,0.9721299409866333,0.9804489612579346,0,0,800,800
15,3070,20,0,85,64,37.5,12.5,0.9699624180793762,0.9686199426651001,0,0,800,800
16,898,767,669,32,50,787.5,687.5,0.9684750437736511,0.9801762104034424,0,0,800,800
17,345,0,91,23,19,12.5,112.5,0.9589824676513672,0.9856321811676025,0,0,800,800
18,4964,224,432,115,84,262.5,487.5,0.958912193775177,0.9621226787567139,0,0,800,800
19,2216,727,112,50,70,737.5,137.5,0.9587271809577942,0.9737193584442139,0,0,800,800
20,371,258,265,13,37,262.5,287.5,0.9585273265838623,0.9708994626998901,0,0,800,800
21,903,341,560,54,30,362.5,562.5,0.9577070474624634,0.9726477265357971,0,0,800,800
22,560,774,0,25,27,787.5,12.5,0.9568129777908325,0.982332170009613,0,0,800,800
23,2455,368,723,58,51,412.5,762.5,0.9565317630767822,0.9743074774742126,0,0,800,800
24,446,29,686,41,17,62.5,687.5,0.9547269344329834,0.9822616577148438,0,0,800,800
25,2714,560,430,60,59,562.5,462.5,0.9537745118141174,0.9727470874786377,0,0,800,800
26,721,777,447,22,62,787.5,487.5,0.9534280300140381,0.9806896448135376,0,0,800,800
27,17929,235,318,306,270,312.5,337.5,0.953161358833313,0.9709222316741943,0,0,800,800
28,554,132,14,37,32,162.5,37.5,0.9530299305915833,0.9874551892280579,0,0,800,800
29,224,383,613,16,15,387.5,612.5,0.9517015218734741,0.9867256879806519,0,0,800,800
30,493,470,662,32,22,487.5,662.5,0.9511631727218628,0.9760000109672546,0,0,800,800
31,255,485,597,16,19,487.5,612.5,0.9500997066497803,0.9882352948188782,0,0,800,800
32,457,750,743,21,35,762.5,762.5,0.9488651156425476,0.9869281053543091,0,0,800,800
33,297,211,102,19,20,212.5,112.5,0.9483071565628052,0.9800000190734863,0,0,800,800
34,1368,2,227,75,28,12.5,237.5,0.9482815265655518,0.9732851982116699,0,0,800,800
35,324,0,659,20,31,12.5,662.5,0.9476166367530823,0.975683867931366,0,0,800,800
36,755,356,561,39,29,362.5,562.5,0.9466404318809509,0.9737876653671265,0,0,800,800
37,958,554,205,35,66,587.5,262.5,0.9455575942993164,0.9651995897293091,0,0,800,800
38,147,455,636,19,8,462.5,637.5,0.9450773000717163,0.9932432174682617,0,0,800,800
39,358,134,483,35,20,162.5,487.5,0.9446992874145508,0.9916666746139526,0,0,800,800
40,4798,64,703,123,96,112.5,737.5,0.9433760643005371,0.964512825012207,0,0,800,800
41,201,258,621,14,16,262.5,637.5,0.9429617524147034,0.9900990128517151,0,0,800,800
42,412,706,768,19,31,712.5,787.5,0.9423667192459106,0.9808153510093689,0,0,800,800
43,111,712,86,11,10,712.5,87.5,0.9422295093536377,0.9909909963607788,0,0,800,800
44,235,0,603,21,17,12.5,612.5,0.9416000247001648,0.9872881174087524,0,0,800,800
45,143,333,683,15,11,337.5,687.5,0.941522479057312,0.9724137783050537,0,0,800,800
46,98,333,103,7,13,337.5,112.5,0.9414549469947815,0.9797979593276978,0,0,800,800
47,366,472,751,21,27,487.5,762.5,0.9404927492141724,0.9783197641372681,0,0,800,800
48,197,183,667,11,21,187.5,687.5,0.9402474164962769,0.989847719669342,0,0,800,800
49,142,503,34,17,10,512.5,37.5,0.9399539232254028,0.9930070042610168,0,0,800,800
50,195,308,99,11,22,312.5,112.5,0.9387003183364868,0.9744898080825806,0,0,800,800
