id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,3678,678,454,61,71,737.5,487.5,0.9928670525550842,0.9862273931503296,0,0,800,800
1,1016,556,776,52,23,587.5,787.5,0.9847972393035889,0.990205705165863,0,0,800,800
2,1370,518,191,46,36,562.5,212.5,0.9844515919685364,0.986975371837616,0,0,800,800
3,7253,394,696,104,103,462.5,737.5,0.9843866229057312,0.9631342887878418,0,0,800,800
4,2622,716,619,61,68,737.5,637.5,0.9833749532699585,0.9852328896522522,0,0,800,800
5,825,221,635,31,33,237.5,662.5,0.9829593300819397,0.9915561079978943,0,0,800,800
6,31529,595,18,204,250,737.5,162.5,0.9826806783676147,0.9689023494720459,0,0,800,800
7,1429,99,522,43,44,112.5,537.5,0.9805105924606323,0.9895615577697754,0,0,800,800
8,29334,0,0,253,251,112.5,162.5,0.9796037673950195,0.9680158495903015,0,0,800,800
9,2650,716,488,61,199,737.5,687.5,0.9785694479942322,0.9812944531440735,0,0,800,800
10,11393,107,674,132,125,112.5,712.5,0.9784786701202393,0.9771642088890076,0,0,800,800
11,16418,452,213,173,152,587.5,287.5,0.9778459072113037,0.9697369933128357,0,0,800,800
12,5755,709,468,90,131,737.5,587.5,0.9770786762237549,0.981252133846283,0,0,800,800
13,586,456,387,28,25,462.5,387.5,0.9739448428153992,0.989847719669342,0,0,800,800
14,21496,437,0,199,170,587.5,37.5,0.9728060960769653,0.969877302646637,0,0,800,800
15,6747,540,245,85,118,562.5,312.5,0.9703808426856995,0.9800410866737366,0,0,800,800
16,10289,147,0,106,129,187.5,12.5,0.9702506065368652,0.9810558557510376,0,0,800,800
17,699,83,475,34,28,87.5,487.5,0.9680951833724976,0.9900285005569458,0,0,800,800
18,719,303,253,50,24,337.5,262.5,0.9672831892967224,0.9834710955619812,0,0,800,800
19,18480,0,15,152,237,12.5,112.5,0.9664523601531982,0.974496066570282,0,0,800,800
20,1309,34,471,44,56,62.5,487.5,0.9634557366371155,0.9848024249076843,0,0,800,800
21,338,379,252,17,25,387.5,262.5,0.9627601504325867,0.9706745147705078,0,0,800,800
22,9187,452,213,90,152,537.5,287.5,0.9625009298324585,0.9766390323638916,0,0,800,800
23,5600,506,394,96,108,587.5,412.5,0.9587463140487671,0.9838823676109314,0,0,800,800
24,302,571,608,19,17,587.5,612.5,0.9578534960746765,0.9803921580314636,0,0,800,800
25,2771,594,130,65,58,637.5,162.5,0.9569534659385681,0.9845933318138123,0,0,800,800
26,785,2,316,38,53,12.5,337.5,0.9558520913124084,0.9798741936683655,0,0,800,800
27,877,693,346,67,22,712.5,362.5,0.9548187851905823,0.97516930103302,0,0,800,800
28,476,249,535,24,31,262.5,537.5,0.9537287354469299,0.9833333492279053,0,0,800,800
29,243,613,452,15,19,612.5,462.5,0.9536490440368652,0.9918032884597778,0,0,800,800
30,3105,0,550,55,103,12.5,637.5,0.9534151554107666,0.9525455832481384,0,0,800,800
31,14082,696,18,103,248,737.5,87.5,0.952613115310669,0.9608020782470703,0,0,800,800
32,346,0,565,22,28,12.5,587.5,0.9495758414268494,0.9715099930763245,0,0,800,800
33,537,291,490,25,31,312.5,512.5,0.9494597911834717,0.9689781069755554,0,0,800,800
34,267,431,627,24,17,437.5,637.5,0.9494152069091797,0.9776119589805603,0,0,800,800
35,471,149,179,20,37,162.5,187.5,0.9482241272926331,0.9851379990577698,0,0,800,800
36,314,229,292,16,23,237.5,312.5,0.9481465816497803,0.9873816967010498,0,0,800,800
37,1544,554,640,73,49,562.5,662.5,0.9479360580444336,0.9794608354568481,0,0,800,800
38,561,177,123,29,27,187.5,137.5,0.9479169845581055,0.9648506045341492,0,0,800,800
39,705,329,723,35,39,337.5,737.5,0.9476202130317688,0.9637883305549622,0,0,800,800
40,336,518,668,20,23,537.5,687.5,0.9462944269180298,0.9824047088623047,0,0,800,800
41,23186,250,406,292,208,362.5,412.5,0.9462674856185913,0.9791693091392517,0,0,800,800
42,446,0,506,26,34,12.5,537.5,0.9457046985626221,0.9778761267662048,0,0,800,800
43,499,92,398,27,39,112.5,437.5,0.9449516534805298,0.980079710483551,0,0,800,800
44,199,675,652,16,15,687.5,662.5,0.944321870803833,0.9800994992256165,0,0,800,800
45,267,750,381,22,17,762.5,387.5,0.9440816640853882,0.970802903175354,0,0,800,800
46,101,102,361,14,8,112.5,362.5,0.9435022473335266,0.9708737730979919,0,0,800,800
47,136,328,384,10,14,337.5,387.5,0.9434502124786377,0.9779411554336548,0,0,800,800
48,133,256,408,15,11,262.5,412.5,0.9432982206344604,0.9924812316894531,0,0,800,800
49,494,254,83,43,19,287.5,87.5,0.9423525333404541,0.9818913340568542,0,0,800,800
50,225,264,503,11,26,262.5,512.5,0.9423152804374695,0.991150438785553,0,0,800,800
51,166,183,311,14,14,187.5,312.5,0.9422249794006348,0.9820359349250793,0,0,800,800
52,293,202,156,17,25,212.5,162.5,0.9415935277938843,0.9729729890823364,0,0,800,800
53,242,128,178,25,11,137.5,187.5,0.9409294128417969,0.9756097793579102,0,0,800,800
54,8425,393,696,215,103,462.5,787.5,0.9403953552246094,0.9749120473861694,0,0,800,800
55,623,552,744,43,24,562.5,762.5,0.9402569532394409,0.9824561476707458,0,0,800,800
56,255,636,424,16,24,637.5,437.5,0.9398998618125916,0.9728682041168213,0,0,800,800
57,76,361,231,8,9,362.5,237.5,0.9397077560424805,0.9610389471054077,0,0,800,800
58,945,651,264,46,64,687.5,312.5,0.9387198686599731,0.9729729890823364,0,0,800,800
59,1245,596,713,74,42,612.5,712.5,0.9370127320289612,0.9808459877967834,0,0,800,800
60,1201,44,197,100,33,137.5,212.5,0.936987042427063,0.968137264251709,0,0,800,800
61,124,711,710,14,9,712.5,712.5,0.9369229674339294,0.9685039520263672,0,0,800,800
62,1075,119,15,49,32,137.5,37.5,0.9362804293632507,0.9797794222831726,0,0,800,800
63,1199,360,626,55,54,387.5,637.5,0.9352721571922302,0.9671052694320679,0,0,800,800
64,443,368,679,28,18,387.5,687.5,0.9349513649940491,0.9579645991325378,0,0,800,800
65,133,675,403,13,13,687.5,412.5,0.9348573684692383,0.9701492786407471,0,0,800,800
66,477,115,752,23,24,137.5,762.5,0.9347714781761169,0.9670103192329407,0,0,800,800
67,307,399,566,17,33,412.5,587.5,0.934580385684967,0.9806451797485352,0,0,800,800
68,366,537,50,17,25,537.5,62.5,0.9332969784736633,0.9678283929824829,0,0,800,800
69,115,711,284,12,12,712.5,287.5,0.9324684143066406,1.0,0,0,800,800
70,917,0,422,54,43,37.5,437.5,0.9317554831504822,0.9581993818283081,0,0,800,800
71,76,433,7,9,8,437.5,12.5,0.9316300749778748,0.9868420958518982,0,0,800,800
72,1445,74,739,37,60,87.5,787.5,0.930569052696228,0.9546377658843994,0,0,800,800
73,7310,651,18,148,103,787.5,87.5,0.9303392767906189,0.9598501324653625,0,0,800,800
74,173,486,430,20,8,487.5,437.5,0.9301539063453674,0.982758641242981,0,0,800,800
75,344,300,383,12,35,312.5,387.5,0.9301062822341919,0.9741379022598267,0,0,800,800
76,478,385,565,31,34,412.5,587.5,0.9300762414932251,0.9854166507720947,0,0,800,800
77,2230,71,567,52,64,87.5,587.5,0.9286469221115112,0.9557211995124817,0,0,800,800
78,123,259,40,12,12,262.5,37.5,0.9276289343833923,0.9838709831237793,0,0,800,800
79,146,47,350,16,12,62.5,362.5,0.9274922013282776,0.9931972622871399,0,0,800,800
80,97,712,285,10,10,712.5,287.5,0.9271027445793152,0.9795918464660645,0,0,800,800
81,316,245,330,23,22,262.5,337.5,0.9264075756072998,0.97826087474823,0,0,800,800
82,172,133,501,13,16,137.5,512.5,0.9262453317642212,0.9942196607589722,0,0,800,800
83,679,225,264,20,52,237.5,287.5,0.9262242317199707,0.9623188376426697,0,0,800,800
84,3078,507,394,95,57,537.5,437.5,0.9261817336082458,0.9587039351463318,0,0,800,800
85,914,366,679,30,60,387.5,687.5,0.9258469343185425,0.9655913710594177,0,0,800,800
86,190,111,455,25,11,137.5,462.5,0.9252628087997437,0.9894737005233765,0,0,800,800
87,908,0,597,32,50,12.5,612.5,0.925026535987854,0.9728555679321289,0,0,800,800
88,1166,550,0,51,29,587.5,12.5,0.923227071762085,0.972057580947876,0,0,800,800
89,1189,694,329,69,39,762.5,337.5,0.9214757680892944,0.9564502835273743,0,0,800,800
90,236,158,471,17,26,162.5,487.5,0.9195318222045898,0.9873417615890503,0,0,800,800
91,7296,698,18,101,103,762.5,62.5,0.9178120493888855,0.9642953276634216,0,0,800,800
92,166,354,698,14,13,362.5,712.5,0.9148582816123962,0.9822485446929932,0,0,800,800
93,625,738,266,23,44,737.5,287.5,0.9095080494880676,0.9593750238418579,0,0,800,800
94,58,705,383,10,5,712.5,387.5,0.9089510440826416,0.9830508232116699,0,0,800,800
95,153,759,133,13,12,762.5,137.5,0.9088332056999207,0.9675324559211731,0,0,800,800
96,250,22,3,21,18,37.5,12.5,0.9082897305488586,0.957198441028595,0,0,800,800
97,146,93,655,17,8,112.5,662.5,0.9076571464538574,0.9863013625144958,0,0,800,800
98,847,2,316,59,54,12.5,312.5,0.907137930393219,0.9594907164573669,0,0,800,800
99,171,99,782,12,15,112.5,787.5,0.9070629477500916,0.9593023061752319,0,0,800,800
100,50,361,213,5,9,362.5,212.5,0.906531572341919,0.9615384340286255,0,0,800,800
101,489,512,0,40,15,537.5,12.5,0.9056981205940247,0.9617705941200256,0,0,800,800
102,72,508,179,8,9,512.5,187.5,0.9053181409835815,1.0,0,0,800,800
103,142,460,686,18,9,462.5,687.5,0.9051402807235718,0.9589040875434875,0,0,800,800
104,89,360,363,9,10,362.5,362.5,0.9020510911941528,0.9555555582046509,0,0,800,800
105,1491,520,456,42,47,537.5,487.5,0.901885449886322,0.9554973840713501,0,0,800,800
106,71,664,236,8,8,662.5,237.5,0.8989755511283875,1.0,0,0,800,800
107,209,745,329,18,17,762.5,337.5,0.8988938331604004,0.9624413251876831,0,0,800,800
108,900,210,365,59,42,262.5,387.5,0.8988820910453796,0.9628821015357971,0,0,800,800
109,205,28,627,16,19,37.5,637.5,0.898402988910675,0.9760765433311462,0,0,800,800
110,68,361,364,7,9,362.5,362.5,0.896252453327179,0.970588207244873,0,0,800,800
111,85,214,138,10,9,212.5,137.5,0.8954643607139587,0.9882352948188782,0,0,800,800
112,102,682,685,13,9,687.5,687.5,0.8931856155395508,1.0,0,0,800,800
113,680,81,41,38,21,112.5,62.5,0.8922600746154785,0.9610389471054077,0,0,800,800
114,128,577,384,9,15,587.5,387.5,0.8905691504478455,0.9696969985961914,0,0,800,800
115,437,371,593,39,26,412.5,612.5,0.8876720070838928,0.955456554889679,0,0,800,800
116,156,106,336,21,8,112.5,337.5,0.8873867988586426,0.9683544039726257,0,0,800,800
117,149,233,546,11,14,237.5,562.5,0.8861138224601746,0.9602649211883545,0,0,800,800
118,927,719,409,49,26,737.5,412.5,0.885890781879425,0.9566137790679932,0,0,800,800
119,450,0,765,30,34,12.5,787.5,0.8850579857826233,0.9584245085716248,0,0,800,800
120,861,0,0,45,22,37.5,12.5,0.8807371854782104,0.9770379066467285,0,0,800,800
