id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,6660,0,715,123,84,87.5,762.5,1.0037177801132202,0.9864320755004883,0,0,800,800
1,45212,0,379,264,328,62.5,512.5,1.0009173154830933,0.9680097699165344,0,0,800,800
2,12289,156,689,172,110,187.5,762.5,0.9984039068222046,0.9870613217353821,0,0,800,800
3,70813,0,0,348,294,212.5,112.5,0.9963693618774414,0.9735536575317383,0,0,800,800
4,4327,421,0,89,65,462.5,37.5,0.9903856515884399,0.9778538942337036,0,0,800,800
5,4531,410,728,89,71,412.5,762.5,0.9902439117431641,0.9842209219932556,0,0,800,800
6,4174,519,371,92,78,537.5,387.5,0.9869259595870972,0.9826809167861938,0,0,800,800
7,7551,403,416,114,136,437.5,537.5,0.9866968393325806,0.984375,0,0,800,800
8,7183,668,722,131,77,762.5,787.5,0.982258677482605,0.9853530526161194,0,0,800,800
9,7416,358,0,152,65,412.5,37.5,0.9793649911880493,0.9769486784934998,0,0,800,800
10,9634,184,0,164,89,237.5,37.5,0.9782732129096985,0.9718338847160339,0,0,800,800
11,2034,227,0,63,36,237.5,12.5,0.9778937697410583,0.9902200698852539,0,0,800,800
12,946,780,572,19,69,787.5,612.5,0.9770162105560303,0.9884332418441772,0,0,800,800
13,1128,165,68,43,35,187.5,87.5,0.9752258658409119,0.9807186722755432,0,0,800,800
14,2285,55,732,68,67,112.5,787.5,0.972707211971283,0.9766334891319275,0,0,800,800
15,4764,245,148,85,84,262.5,187.5,0.9726917743682861,0.9738805890083313,0,0,800,800
16,620,110,743,27,30,112.5,762.5,0.9711191058158875,0.9855538010597229,0,0,800,800
17,1132,608,696,37,45,612.5,737.5,0.9705683588981628,0.9842243790626526,0,0,800,800
18,762,295,637,21,51,312.5,687.5,0.9697442650794983,0.98562091588974,0,0,800,800
19,4263,0,715,64,84,37.5,762.5,0.9686596989631653,0.9848766922950745,0,0,800,800
20,77519,475,0,324,395,587.5,137.5,0.9684969186782837,0.962645411491394,0,0,800,800
21,2451,529,311,68,56,562.5,362.5,0.9676573872566223,0.9711422920227051,0,0,800,800
22,479,361,723,27,23,362.5,737.5,0.9638103246688843,0.9813664555549622,0,0,800,800
23,468,724,310,31,18,737.5,312.5,0.9628520607948303,0.9829787015914917,0,0,800,800
24,1375,211,585,44,57,237.5,612.5,0.9621924757957458,0.9748201370239258,0,0,800,800
25,1097,0,394,36,65,12.5,437.5,0.9616332054138184,0.9873073697090149,0,0,800,800
26,9763,212,526,139,114,312.5,612.5,0.9614139795303345,0.9721521735191345,0,0,800,800
27,701,639,567,35,28,662.5,587.5,0.960861086845398,0.9815863966941833,0,0,800,800
28,506,441,122,26,26,462.5,137.5,0.9604483246803284,0.978515625,0,0,800,800
29,1605,344,135,46,54,362.5,137.5,0.960358738899231,0.9773145318031311,0,0,800,800
30,262,408,356,21,18,412.5,362.5,0.9603318572044373,0.9736841917037964,0,0,800,800
31,4697,370,728,129,71,462.5,762.5,0.9600850343704224,0.9858291149139404,0,0,800,800
32,1551,116,0,72,31,137.5,12.5,0.9598517417907715,0.9656925201416016,0,0,800,800
33,1912,156,751,55,48,187.5,762.5,0.9597658514976501,0.9580132961273193,0,0,800,800
34,1504,204,407,63,35,237.5,412.5,0.9590327143669128,0.9848284721374512,0,0,800,800
35,450,635,406,22,31,637.5,437.5,0.9585567712783813,0.995555579662323,0,0,800,800
36,1446,219,316,52,45,262.5,337.5,0.9576854109764099,0.9801369905471802,0,0,800,800
37,55087,477,0,322,261,762.5,162.5,0.9571496248245239,0.9662298560142517,0,0,800,800
38,415,561,530,26,25,562.5,537.5,0.9565221071243286,0.9809523820877075,0,0,800,800
39,3062,227,82,80,60,237.5,87.5,0.9564783573150635,0.9703989624977112,0,0,800,800
40,1973,245,147,71,35,262.5,162.5,0.9555151462554932,0.9650524258613586,0,0,800,800
41,177,571,739,20,9,587.5,737.5,0.9541322588920593,0.983146071434021,0,0,800,800
42,605,671,405,20,52,687.5,412.5,0.9539716839790344,0.9852216839790344,0,0,800,800
43,17037,530,263,203,132,612.5,362.5,0.9531603455543518,0.9730542302131653,0,0,800,800
44,316,126,777,18,22,137.5,787.5,0.9531273245811462,0.9781249761581421,0,0,800,800
45,3575,427,632,99,51,462.5,662.5,0.9529088139533997,0.9811738729476929,0,0,800,800
46,1134,229,775,59,24,262.5,787.5,0.9526692032814026,0.9886462688446045,0,0,800,800
47,1565,255,187,44,44,287.5,212.5,0.9519189596176147,0.9673366546630859,0,0,800,800
48,3021,358,0,69,54,387.5,12.5,0.951563835144043,0.9674584865570068,0,0,800,800
49,77197,475,0,324,639,712.5,12.5,0.950688362121582,0.9531394243240356,0,0,800,800
50,641,403,109,31,30,412.5,112.5,0.9503859281539917,0.9922480583190918,0,0,800,800
51,1208,493,746,44,49,512.5,787.5,0.9499849081039429,0.9754098653793335,0,0,800,800
52,15395,325,553,201,129,512.5,637.5,0.949333906173706,0.9676862955093384,0,0,800,800
53,740,3,528,37,30,37.5,537.5,0.9490833878517151,0.9732977151870728,0,0,800,800
54,388,182,732,27,21,187.5,737.5,0.947900116443634,0.9871794581413269,0,0,800,800
55,978,703,394,49,34,712.5,412.5,0.9469621777534485,0.9788092970848083,0,0,800,800
56,3305,748,185,51,104,787.5,237.5,0.9468967318534851,0.9730700254440308,0,0,800,800
57,330,445,312,21,26,462.5,312.5,0.9465662240982056,0.9879153966903687,0,0,800,800
58,685,203,232,45,21,237.5,237.5,0.9451960325241089,0.9782923460006714,0,0,800,800
59,725,76,687,25,39,87.5,687.5,0.9449917078018188,0.972752034664154,0,0,800,800
60,504,427,68,22,29,437.5,87.5,0.9449094533920288,0.9802761077880859,0,0,800,800
